OWNER;TABLE_NAME;COLUMN_NAME;COLUMN_ID;DATA_TYPE;DATA_LENGTH;DATA_PRECISION;DATA_SCALE
MAXIMO;ROUTE_STOP;ASSETFEATUREID;17;NUMBER;22;;
MAXIMO;ROUTE_STOP;ASSETLOCORGID;18;VARCHAR2;32;;
MAXIMO;ROUTE_STOP;ASSETLOCSITEID;19;VARCHAR2;32;;
MAXIMO;ROUTE_STOP;ENDASSETFEATUREID;20;NUMBER;22;;
MAXIMO;ROUTE_STOP;ENDMEASURE;21;NUMBER;22;10;2
MAXIMO;ROUTE_STOP;ENDOFFSET;22;NUMBER;22;10;2
MAXIMO;ROUTE_STOP;ENDYOFFSET;23;NUMBER;22;10;2
MAXIMO;ROUTE_STOP;ENDYOFFSETREF;24;VARCHAR2;120;;
MAXIMO;ROUTE_STOP;ENDZOFFSET;25;NUMBER;22;10;2
MAXIMO;ROUTE_STOP;ENDZOFFSETREF;26;VARCHAR2;120;;
MAXIMO;ROUTE_STOP;STARTASSETFEATUREID;27;NUMBER;22;;
MAXIMO;ROUTE_STOP;STARTMEASURE;28;NUMBER;22;10;2
MAXIMO;ROUTE_STOP;STARTOFFSET;29;NUMBER;22;10;2
MAXIMO;ROUTE_STOP;STARTYOFFSET;30;NUMBER;22;10;2
MAXIMO;ROUTE_STOP;STARTYOFFSETREF;31;VARCHAR2;120;;
MAXIMO;ROUTE_STOP;STARTZOFFSET;32;NUMBER;22;10;2
MAXIMO;ROUTE_STOP;STARTZOFFSETREF;33;VARCHAR2;120;;
MAXIMO;ROUTE_STOP;BASEMEASUREUNITID;34;VARCHAR2;64;;
MAXIMO;ROUTE_STOP;ENDBASEMEASURE;35;NUMBER;22;10;2
MAXIMO;ROUTE_STOP;ENDMEASUREUNITID;36;VARCHAR2;64;;
MAXIMO;ROUTE_STOP;ENDOFFSETUNITID;37;VARCHAR2;64;;
MAXIMO;ROUTE_STOP;STARTBASEMEASURE;38;NUMBER;22;10;2
MAXIMO;ROUTE_STOP;STARTMEASUREUNITID;39;VARCHAR2;64;;
MAXIMO;ROUTE_STOP;STARTOFFSETUNITID;40;VARCHAR2;64;;
MAXIMO;ROUTE_STOP;INSPFORMNUM;41;VARCHAR2;48;;
MAXIMO;ROUTE_STOP;TOTALWORKUNITS;42;NUMBER;22;10;2
MAXIMO;SERVRECTRANS;PONUM;1;VARCHAR2;40;;
MAXIMO;SERVRECTRANS;ASSETNUM;2;VARCHAR2;48;;
MAXIMO;SERVRECTRANS;LOCATION;3;VARCHAR2;100;;
MAXIMO;SERVRECTRANS;CLAIMNUM;4;VARCHAR2;32;;
MAXIMO;SERVRECTRANS;REJECTQTY;5;NUMBER;22;15;2
MAXIMO;SERVRECTRANS;QUANTITY;6;NUMBER;22;15;2
MAXIMO;SERVRECTRANS;UNITCOST;7;NUMBER;22;10;2
MAXIMO;SERVRECTRANS;REJECTCOST;8;NUMBER;22;15;2
MAXIMO;SERVRECTRANS;LINECOST;9;NUMBER;22;10;2
MAXIMO;SERVRECTRANS;GLDEBITACCT;10;VARCHAR2;136;;
MAXIMO;SERVRECTRANS;GLCREDITACCT;11;VARCHAR2;136;;
MAXIMO;SERVRECTRANS;FINANCIALPERIOD;12;VARCHAR2;24;;
MAXIMO;SERVRECTRANS;TRANSDATE;13;DATE;7;;
MAXIMO;SERVRECTRANS;ENTERDATE;14;DATE;7;;
MAXIMO;SERVRECTRANS;ENTERBY;15;VARCHAR2;120;;
MAXIMO;SERVRECTRANS;DESCRIPTION;16;VARCHAR2;4000;;
MAXIMO;SERVRECTRANS;CURRENCYUNITCOST;17;NUMBER;22;10;2
MAXIMO;SERVRECTRANS;CURRENCYLINECOST;18;NUMBER;22;10;2
MAXIMO;SERVRECTRANS;CURRENCYCODE;19;VARCHAR2;32;;
MAXIMO;SERVRECTRANS;POLINENUM;20;NUMBER;22;;
MAXIMO;SERVRECTRANS;REMARK;21;VARCHAR2;1016;;
MAXIMO;SERVRECTRANS;SSPL1;22;VARCHAR2;40;;
MAXIMO;SERVRECTRANS;ROLLUP;23;NUMBER;22;;
MAXIMO;SERVRECTRANS;SSPL2;24;VARCHAR2;40;;
MAXIMO;SERVRECTRANS;SSPL3;25;VARCHAR2;40;;
MAXIMO;SERVRECTRANS;INVOICENUM;26;VARCHAR2;32;;
MAXIMO;SERVRECTRANS;EXCHANGERATE;27;NUMBER;22;14;7
MAXIMO;SERVRECTRANS;LOADEDCOST;28;NUMBER;22;10;2
MAXIMO;SERVRECTRANS;TAX1CODE;29;VARCHAR2;32;;
MAXIMO;SERVRECTRANS;TAX1;30;NUMBER;22;10;2
MAXIMO;SERVRECTRANS;TAX2CODE;31;VARCHAR2;32;;
MAXIMO;SERVRECTRANS;TAX2;32;NUMBER;22;10;2
MAXIMO;SERVRECTRANS;TAX3CODE;33;VARCHAR2;32;;
MAXIMO;SERVRECTRANS;TAX3;34;NUMBER;22;10;2
MAXIMO;SERVRECTRANS;TAX4CODE;35;VARCHAR2;32;;
MAXIMO;SERVRECTRANS;TAX4;36;NUMBER;22;10;2
MAXIMO;SERVRECTRANS;TAX5CODE;37;VARCHAR2;32;;
MAXIMO;SERVRECTRANS;TAX5;38;NUMBER;22;10;2
MAXIMO;SERVRECTRANS;PRORATED;39;NUMBER;22;;
MAXIMO;SERVRECTRANS;PRORATECOST;40;NUMBER;22;10;2
MAXIMO;SERVRECTRANS;SOURCESYSID;41;VARCHAR2;40;;
MAXIMO;SERVRECTRANS;EXCHANGERATE2;42;NUMBER;22;14;7
MAXIMO;SERVRECTRANS;LINECOST2;43;NUMBER;22;10;2
MAXIMO;SERVRECTRANS;MRNUM;44;VARCHAR2;32;;
MAXIMO;SERVRECTRANS;MRLINENUM;45;NUMBER;22;;
MAXIMO;SERVRECTRANS;SERVRECTRANSID;46;NUMBER;22;;
MAXIMO;SERVRECTRANS;OWNERSYSID;47;VARCHAR2;40;;
MAXIMO;SERVRECTRANS;EXTERNALREFID;48;VARCHAR2;40;;
MAXIMO;SERVRECTRANS;SSPL4;49;VARCHAR2;40;;
MAXIMO;SERVRECTRANS;SSPL5;50;VARCHAR2;40;;
MAXIMO;SERVRECTRANS;SSPL6;51;VARCHAR2;40;;
MAXIMO;SERVRECTRANS;SSPL7;52;VARCHAR2;40;;
MAXIMO;SERVRECTRANS;SENDERSYSID;53;VARCHAR2;200;;
MAXIMO;SERVRECTRANS;FINCNTRLID;54;VARCHAR2;32;;
MAXIMO;SERVRECTRANS;ORGID;55;VARCHAR2;32;;
MAXIMO;SERVRECTRANS;SITEID;56;VARCHAR2;32;;
MAXIMO;SERVRECTRANS;ISSUETYPE;57;VARCHAR2;80;;
MAXIMO;SERVRECTRANS;COSTINFO;58;NUMBER;22;;
MAXIMO;SERVRECTRANS;BELONGSTO;59;NUMBER;22;;
MAXIMO;SERVRECTRANS;REFWO;60;VARCHAR2;40;;
MAXIMO;SERVRECTRANS;ENTEREDASTASK;61;NUMBER;22;;
MAXIMO;SERVRECTRANS;LINETYPE;62;VARCHAR2;60;;
MAXIMO;SERVRECTRANS;ITEMNUM;63;VARCHAR2;120;;
MAXIMO;SERVRECTRANS;ITEMSETID;64;VARCHAR2;32;;
MAXIMO;SERVRECTRANS;LANGCODE;65;VARCHAR2;16;;
MAXIMO;SERVRECTRANS;STATUS;66;VARCHAR2;48;;
MAXIMO;SERVRECTRANS;CHANGEBY;67;VARCHAR2;120;;
MAXIMO;SERVRECTRANS;CHANGEDATE;68;DATE;7;;
MAXIMO;SERVRECTRANS;INSPECTEDQTY;69;NUMBER;22;15;2
MAXIMO;SERVRECTRANS;INSPECTIONCOST;70;NUMBER;22;15;2
MAXIMO;SERVRECTRANS;ACCEPTEDCOST;71;NUMBER;22;15;2
MAXIMO;SERVRECTRANS;COMMODITY;72;VARCHAR2;32;;
MAXIMO;SERVRECTRANS;COMMODITYGROUP;73;VARCHAR2;32;;
MAXIMO;SERVRECTRANS;HASLD;74;NUMBER;22;;
MAXIMO;SERVRECTRANS;POSITEID;75;VARCHAR2;32;;
MAXIMO;SERVRECTRANS;ROWSTAMP;76;VARCHAR2;160;;
MAXIMO;SERVRECTRANS;POREVISIONNUM;77;NUMBER;22;;
MAXIMO;SERVRECTRANS;RECEIPTREF;78;NUMBER;22;;
MAXIMO;SERVRECTRANS;QTYOVERRECEIVED;79;NUMBER;22;15;2
MAXIMO;SERVRECTRANS;COSTOVERRECEIVED;80;NUMBER;22;10;2
MAXIMO;SERVRECTRANS;FROMSITEID;81;VARCHAR2;32;;
MAXIMO;SERVRECTRANS;ORGRCVEXTERNALREFID;82;VARCHAR2;40;;
MAXIMO;SITE;SITEID;1;VARCHAR2;32;;
MAXIMO;SITE;DESCRIPTION;2;VARCHAR2;400;;
MAXIMO;SITE;ENTERBY;3;VARCHAR2;120;;
MAXIMO;SITE;ENTERDATE;4;DATE;7;;
MAXIMO;SITE;CHANGEBY;5;VARCHAR2;120;;
MAXIMO;SITE;CHANGEDATE;6;DATE;7;;
MAXIMO;SITE;ORGID;7;VARCHAR2;32;;
MAXIMO;SITE;ACTIVE;8;NUMBER;22;;
MAXIMO;SITE;SITEUID;9;NUMBER;22;;
MAXIMO;SITE;CONTACT;10;VARCHAR2;120;;
MAXIMO;SITE;CONTACTGROUP;11;VARCHAR2;32;;
MAXIMO;SITE;LANGCODE;12;VARCHAR2;16;;
MAXIMO;SITE;HASLD;13;NUMBER;22;;
MAXIMO;SITE;ROWSTAMP;14;VARCHAR2;160;;
MAXIMO;SPAREPART;ASSETNUM;1;VARCHAR2;48;;
MAXIMO;SPAREPART;ITEMNUM;2;VARCHAR2;120;;
MAXIMO;SPAREPART;QUANTITY;3;NUMBER;22;15;2
MAXIMO;SPAREPART;DESCRIPTION;4;VARCHAR2;4000;;
MAXIMO;SPAREPART;SITEID;5;VARCHAR2;32;;
MAXIMO;SPAREPART;ORGID;6;VARCHAR2;32;;
MAXIMO;SPAREPART;ITEMSETID;7;VARCHAR2;32;;
MAXIMO;SPAREPART;SPAREPARTID;8;NUMBER;22;;
MAXIMO;SPAREPART;LANGCODE;9;VARCHAR2;16;;
MAXIMO;SPAREPART;HASLD;10;NUMBER;22;;
MAXIMO;SPAREPART;ROWSTAMP;11;VARCHAR2;160;;
MAXIMO;SPAREPART;ISSUEDQTY;12;NUMBER;22;15;2
MAXIMO;TOOLTRANS;TRANSDATE;1;DATE;7;;
MAXIMO;TOOLTRANS;TOOLRATE;2;NUMBER;22;10;2
MAXIMO;TOOLTRANS;ASSETNUM;3;VARCHAR2;48;;
MAXIMO;TOOLTRANS;TOOLQTY;4;NUMBER;22;;
MAXIMO;TOOLTRANS;TOOLHRS;5;FLOAT;22;126;
MAXIMO;TOOLTRANS;ENTERDATE;6;DATE;7;;
MAXIMO;TOOLTRANS;ENTERBY;7;VARCHAR2;120;;
MAXIMO;TOOLTRANS;OUTSIDE;8;NUMBER;22;;
MAXIMO;TOOLTRANS;ROLLUP;9;NUMBER;22;;
MAXIMO;TOOLTRANS;GLDEBITACCT;10;VARCHAR2;136;;
MAXIMO;TOOLTRANS;LINECOST;11;NUMBER;22;10;2
MAXIMO;TOOLTRANS;GLCREDITACCT;12;VARCHAR2;136;;
MAXIMO;TOOLTRANS;FINANCIALPERIOD;13;VARCHAR2;24;;
MAXIMO;TOOLTRANS;LOCATION;14;VARCHAR2;100;;
MAXIMO;TOOLTRANS;EXCHANGERATE2;15;NUMBER;22;14;7
MAXIMO;TOOLTRANS;LINECOST2;16;NUMBER;22;10;2
MAXIMO;TOOLTRANS;SOURCESYSID;17;VARCHAR2;40;;
MAXIMO;TOOLTRANS;OWNERSYSID;18;VARCHAR2;40;;
MAXIMO;TOOLTRANS;EXTERNALREFID;19;VARCHAR2;40;;
MAXIMO;TOOLTRANS;SENDERSYSID;20;VARCHAR2;200;;
MAXIMO;TOOLTRANS;FINCNTRLID;21;VARCHAR2;32;;
MAXIMO;TOOLTRANS;ORGID;22;VARCHAR2;32;;
MAXIMO;TOOLTRANS;SITEID;23;VARCHAR2;32;;
MAXIMO;TOOLTRANS;REFWO;24;VARCHAR2;40;;
MAXIMO;TOOLTRANS;ENTEREDASTASK;25;NUMBER;22;;
MAXIMO;TOOLTRANS;TOOLTRANSID;26;NUMBER;22;;
MAXIMO;TOOLTRANS;ITEMNUM;27;VARCHAR2;120;;
MAXIMO;TOOLTRANS;ROTASSETNUM;28;VARCHAR2;48;;
MAXIMO;TOOLTRANS;ITEMSETID;29;VARCHAR2;32;;
MAXIMO;TOOLTRANS;ROTASSETSITE;30;VARCHAR2;32;;
MAXIMO;TOOLTRANS;ROWSTAMP;31;VARCHAR2;160;;
MAXIMO;TOOLTRANS;PLUSCCOMMENT;32;VARCHAR2;1000;;
MAXIMO;TOOLTRANS;PLUSCTECHNICIAN;33;VARCHAR2;120;;
MAXIMO;TOOLTRANS;LANGCODE;34;VARCHAR2;16;;
MAXIMO;TOOLTRANS;HASLD;35;NUMBER;22;;
MAXIMO;TOOLTRANS;PLUSCDUEDATE;36;DATE;7;;
MAXIMO;TOOLTRANS;PLUSCTOOLUSEDATE;37;DATE;7;;
MAXIMO;TOOLTRANS;LLYCALSTANDARD;38;VARCHAR2;48;;
MAXIMO;TOOLTRANS;PLUSCMANUFACTURER;39;VARCHAR2;48;;
MAXIMO;TOOLTRANS;PLUSCLOTNUM;40;VARCHAR2;32;;
MAXIMO;TOOLTRANS;PLUSCTYPE;41;VARCHAR2;120;;
MAXIMO;TOOLTRANS;PLUSCEXPIRYDATE;42;DATE;7;;
MAXIMO;TOOLTRANS;AMCREW;43;VARCHAR2;32;;
MAXIMO;TOOLTRANS;TOOLSQ;44;VARCHAR2;32;;
MAXIMO;TOOLTRANS;ANYWHEREREFID;45;NUMBER;22;;
MAXIMO;WARRANTYASSET;WARRANTYASSETID;1;NUMBER;22;;
MAXIMO;WARRANTYASSET;CONTRACTNUM;2;VARCHAR2;32;;
MAXIMO;WARRANTYASSET;REVISIONNUM;3;NUMBER;22;;
MAXIMO;WARRANTYASSET;ORGID;4;VARCHAR2;32;;
MAXIMO;WARRANTYASSET;ASSETID;5;NUMBER;22;;
MAXIMO;WARRANTYASSET;LOCATION;6;VARCHAR2;100;;
MAXIMO;WARRANTYASSET;ASSETTYPE;7;VARCHAR2;100;;
MAXIMO;WARRANTYASSET;LOCATIONSITE;8;VARCHAR2;32;;
MAXIMO;WARRANTYASSET;ROWSTAMP;9;VARCHAR2;160;;
MAXIMO;WARRANTYLINE;WARRANTYLINEID;1;NUMBER;22;;
MAXIMO;WARRANTYLINE;DURATION;2;NUMBER;22;;
MAXIMO;WARRANTYLINE;TIMEUNIT;3;VARCHAR2;32;;
MAXIMO;WARRANTYLINE;CONTRACTNUM;4;VARCHAR2;32;;
MAXIMO;WARRANTYLINE;REVISIONNUM;5;NUMBER;22;;
MAXIMO;WARRANTYLINE;ORGID;6;VARCHAR2;32;;
MAXIMO;WARRANTYLINE;PCTLABORCOVER;7;NUMBER;22;5;2
MAXIMO;WARRANTYLINE;PCTMATCOVER;8;NUMBER;22;5;2
MAXIMO;WARRANTYLINE;PCTTOOLSCOVER;9;NUMBER;22;5;2
MAXIMO;WARRANTYLINE;COVERSCHILDREN;10;NUMBER;22;;
MAXIMO;WARRANTYLINE;CONTRACTLINENUM;11;NUMBER;22;;
MAXIMO;WARRANTYLINE;AMTLABORCOVER;12;NUMBER;22;10;2
MAXIMO;WARRANTYLINE;AMTMATCOVER;13;NUMBER;22;10;2
MAXIMO;WARRANTYLINE;AMTTOOLCOVER;14;NUMBER;22;10;2
MAXIMO;WARRANTYLINE;ROWSTAMP;15;VARCHAR2;160;;
MAXIMO;WOANCESTOR;WONUM;1;VARCHAR2;40;;
MAXIMO;WOANCESTOR;ANCESTOR;2;VARCHAR2;40;;
MAXIMO;WOANCESTOR;HIERARCHYLEVELS;3;NUMBER;22;;
MAXIMO;WOANCESTOR;ORGID;4;VARCHAR2;32;;
MAXIMO;WOANCESTOR;SITEID;5;VARCHAR2;32;;
MAXIMO;WOANCESTOR;WOANCESTORID;6;NUMBER;22;;
MAXIMO;WOANCESTOR;ROWSTAMP;7;VARCHAR2;160;;
MAXIMO;WOCONTRACT;WOCONTRACTID;1;NUMBER;22;;
MAXIMO;WOCONTRACT;WONUM;2;VARCHAR2;40;;
MAXIMO;WOCONTRACT;CONTRACTNUM;3;VARCHAR2;32;;
MAXIMO;WOCONTRACT;REVISIONNUM;4;NUMBER;22;;
MAXIMO;WOCONTRACT;ASSETNUM;5;VARCHAR2;48;;
MAXIMO;WOCONTRACT;LOCATION;6;VARCHAR2;100;;
MAXIMO;WOCONTRACT;ORGID;7;VARCHAR2;32;;
MAXIMO;WOCONTRACT;SITEID;8;VARCHAR2;32;;
MAXIMO;WOCONTRACT;ASSET;9;VARCHAR2;48;;
MAXIMO;WOCONTRACT;ASSETDESC;10;VARCHAR2;4000;;
MAXIMO;WOCONTRACT;ROWSTAMP;11;VARCHAR2;160;;
MAXIMO;WOHAZARD;WONUM;1;VARCHAR2;40;;
MAXIMO;WOHAZARD;HAZARDID;2;VARCHAR2;32;;
MAXIMO;WOHAZARD;DESCRIPTION;3;VARCHAR2;400;;
MAXIMO;WOHAZARD;PRECAUTIONENABLED;4;NUMBER;22;;
MAXIMO;WOHAZARD;HAZMATENABLED;5;NUMBER;22;;
MAXIMO;WOHAZARD;TAGOUTENABLED;6;NUMBER;22;;
MAXIMO;WOHAZARD;HAZARDTYPE;7;VARCHAR2;64;;
MAXIMO;WOHAZARD;MSDSNUM;8;VARCHAR2;40;;
MAXIMO;WOHAZARD;HEALTHRATING;9;NUMBER;22;;
MAXIMO;WOHAZARD;FLAMMABILITYRATING;10;NUMBER;22;;
MAXIMO;WOHAZARD;REACTIVITYRATING;11;NUMBER;22;;
MAXIMO;WOHAZARD;CONTACTRATING;12;NUMBER;22;;
MAXIMO;WOHAZARD;WOSAFETYDATASOURCE;13;VARCHAR2;8;;
MAXIMO;WOHAZARD;HAZ01;14;VARCHAR2;40;;
MAXIMO;WOHAZARD;HAZ02;15;VARCHAR2;40;;
MAXIMO;WOHAZARD;HAZ03;16;VARCHAR2;40;;
MAXIMO;WOHAZARD;HAZ04;17;VARCHAR2;40;;
MAXIMO;WOHAZARD;HAZ05;18;VARCHAR2;40;;
MAXIMO;WOHAZARD;HAZ06;19;VARCHAR2;40;;
MAXIMO;WOHAZARD;HAZ07;20;VARCHAR2;40;;
MAXIMO;WOHAZARD;HAZ08;21;VARCHAR2;40;;
MAXIMO;WOHAZARD;HAZ09;22;VARCHAR2;40;;
MAXIMO;WOHAZARD;HAZ10;23;VARCHAR2;40;;
MAXIMO;WOHAZARD;HAZ11;24;NUMBER;22;10;2
MAXIMO;WOHAZARD;HAZ12;25;NUMBER;22;10;2
MAXIMO;WOHAZARD;HAZ13;26;DATE;7;;
MAXIMO;WOHAZARD;HAZ14;27;DATE;7;;
MAXIMO;WOHAZARD;HAZ15;28;NUMBER;22;15;2
MAXIMO;WOHAZARD;HAZ16;29;NUMBER;22;15;2
MAXIMO;WOHAZARD;HAZ17;30;VARCHAR2;40;;
MAXIMO;WOHAZARD;HAZ18;31;VARCHAR2;40;;
MAXIMO;WOHAZARD;HAZ19;32;NUMBER;22;;
MAXIMO;WOHAZARD;HAZ20;33;NUMBER;22;;
MAXIMO;WOHAZARD;ORGID;34;VARCHAR2;32;;
MAXIMO;WOHAZARD;SITEID;35;VARCHAR2;32;;
MAXIMO;WOHAZARD;WOHAZARDID;36;NUMBER;22;;
MAXIMO;WOHAZARD;LANGCODE;37;VARCHAR2;16;;
MAXIMO;WOHAZARD;HASLD;38;NUMBER;22;;
MAXIMO;WOHAZARD;ROWSTAMP;39;VARCHAR2;160;;
MAXIMO;WOMETER;ORGID;1;VARCHAR2;32;;
MAXIMO;WOMETER;SITEID;2;VARCHAR2;32;;
MAXIMO;WOMETER;WONUM;3;VARCHAR2;40;;
MAXIMO;WOMETER;STATUS;4;VARCHAR2;64;;
MAXIMO;WOMETER;METERNAME;5;VARCHAR2;40;;
MAXIMO;WOMETER;METERREADINGID;6;NUMBER;22;;
MAXIMO;WOMETER;PMGENREADINGDATE;7;DATE;7;;
MAXIMO;WOMETER;PMGENREADING;8;NUMBER;22;15;2
MAXIMO;WOMETER;LOCMETERREADINGID;9;NUMBER;22;;
MAXIMO;WOMETER;MEASUREMENTID;10;NUMBER;22;;
MAXIMO;WOMETER;WOMETERID;11;NUMBER;22;;
MAXIMO;WOMETER;ROWSTAMP;12;VARCHAR2;160;;
MAXIMO;WORKLOG;WORKLOGID;1;NUMBER;22;;
MAXIMO;WORKLOG;LOGTYPE;2;VARCHAR2;64;;
MAXIMO;WORKLOG;CREATEBY;3;VARCHAR2;120;;
MAXIMO;WORKLOG;CREATEDATE;4;DATE;7;;
MAXIMO;WORKLOG;CLIENTVIEWABLE;5;NUMBER;22;;
MAXIMO;WORKLOG;DESCRIPTION;6;VARCHAR2;400;;
MAXIMO;WORKLOG;SITEID;7;VARCHAR2;32;;
MAXIMO;WORKLOG;ORGID;8;VARCHAR2;32;;
MAXIMO;WORKLOG;MODIFYBY;9;VARCHAR2;120;;
MAXIMO;WORKLOG;MODIFYDATE;10;DATE;7;;
MAXIMO;WORKLOG;RECORDKEY;11;VARCHAR2;40;;
MAXIMO;WORKLOG;CLASS;12;VARCHAR2;64;;
MAXIMO;WORKLOG;LANGCODE;13;VARCHAR2;16;;
MAXIMO;WORKLOG;HASLD;14;NUMBER;22;;
MAXIMO;WORKLOG;ROWSTAMP;15;VARCHAR2;160;;
MAXIMO;WORKLOG;ASSIGNMENTID;16;NUMBER;22;;
MAXIMO;WORKLOG;ASSIGNREPLOCID;17;NUMBER;22;;
MAXIMO;WORKLOG;ANYWHEREREFID;18;NUMBER;22;;
MAXIMO;WORKORDER;WONUM;1;VARCHAR2;40;;
MAXIMO;WORKORDER;PARENT;2;VARCHAR2;40;;
MAXIMO;WORKORDER;STATUS;3;VARCHAR2;64;;
MAXIMO;WORKORDER;STATUSDATE;4;DATE;7;;
MAXIMO;WORKORDER;WORKTYPE;5;VARCHAR2;20;;
MAXIMO;WORKORDER;DESCRIPTION;6;VARCHAR2;400;;
MAXIMO;WORKORDER;ASSETNUM;7;VARCHAR2;48;;
MAXIMO;WORKORDER;LOCATION;8;VARCHAR2;100;;
MAXIMO;WORKORDER;JPNUM;9;VARCHAR2;48;;
MAXIMO;WORKORDER;FAILDATE;10;DATE;7;;
MAXIMO;WORKORDER;CHANGEBY;11;VARCHAR2;120;;
MAXIMO;WORKORDER;CHANGEDATE;12;DATE;7;;
MAXIMO;WORKORDER;ESTDUR;13;FLOAT;22;126;
MAXIMO;WORKORDER;ESTLABHRS;14;FLOAT;22;126;
MAXIMO;WORKORDER;ESTMATCOST;15;NUMBER;22;10;2
MAXIMO;WORKORDER;ESTLABCOST;16;NUMBER;22;10;2
MAXIMO;WORKORDER;ESTTOOLCOST;17;NUMBER;22;10;2
MAXIMO;WORKORDER;PMNUM;18;VARCHAR2;32;;
MAXIMO;WORKORDER;ACTLABHRS;19;FLOAT;22;126;
MAXIMO;WORKORDER;ACTMATCOST;20;NUMBER;22;10;2
MAXIMO;WORKORDER;ACTLABCOST;21;NUMBER;22;10;2
MAXIMO;WORKORDER;ACTTOOLCOST;22;NUMBER;22;10;2
MAXIMO;WORKORDER;HASCHILDREN;23;NUMBER;22;;
MAXIMO;WORKORDER;OUTLABCOST;24;NUMBER;22;10;2
MAXIMO;WORKORDER;OUTMATCOST;25;NUMBER;22;10;2
MAXIMO;WORKORDER;OUTTOOLCOST;26;NUMBER;22;10;2
MAXIMO;WORKORDER;HISTORYFLAG;27;NUMBER;22;;
MAXIMO;WORKORDER;CONTRACT;28;VARCHAR2;32;;
MAXIMO;WORKORDER;WOPRIORITY;29;NUMBER;22;;
MAXIMO;WORKORDER;TARGCOMPDATE;30;DATE;7;;
MAXIMO;WORKORDER;TARGSTARTDATE;31;DATE;7;;
MAXIMO;WORKORDER;WOEQ1;32;VARCHAR2;40;;
MAXIMO;WORKORDER;WOEQ2;33;VARCHAR2;40;;
MAXIMO;WORKORDER;WOEQ3;34;VARCHAR2;40;;
MAXIMO;WORKORDER;WOEQ4;35;VARCHAR2;40;;
MAXIMO;WORKORDER;WOEQ5;36;NUMBER;22;10;2
MAXIMO;WORKORDER;WOEQ6;37;DATE;7;;
MAXIMO;WORKORDER;WOEQ7;38;NUMBER;22;15;2
MAXIMO;WORKORDER;WOEQ8;39;VARCHAR2;40;;
MAXIMO;WORKORDER;WOEQ9;40;VARCHAR2;40;;
MAXIMO;WORKORDER;WOEQ10;41;VARCHAR2;40;;
MAXIMO;WORKORDER;WOEQ11;42;VARCHAR2;40;;
MAXIMO;WORKORDER;WOEQ12;43;NUMBER;22;10;2
MAXIMO;WORKORDER;REPORTEDBY;44;VARCHAR2;248;;
MAXIMO;WORKORDER;REPORTDATE;45;DATE;7;;
MAXIMO;WORKORDER;PHONE;46;VARCHAR2;80;;
MAXIMO;WORKORDER;PROBLEMCODE;47;VARCHAR2;32;;
MAXIMO;WORKORDER;CALENDAR;48;VARCHAR2;32;;
MAXIMO;WORKORDER;DOWNTIME;49;NUMBER;22;;
MAXIMO;WORKORDER;ACTSTART;50;DATE;7;;
MAXIMO;WORKORDER;ACTFINISH;51;DATE;7;;
MAXIMO;WORKORDER;SCHEDSTART;52;DATE;7;;
MAXIMO;WORKORDER;SCHEDFINISH;53;DATE;7;;
MAXIMO;WORKORDER;REMDUR;54;FLOAT;22;126;
MAXIMO;WORKORDER;CREWID;55;VARCHAR2;48;;
MAXIMO;WORKORDER;SUPERVISOR;56;VARCHAR2;120;;
MAXIMO;WORKORDER;WOEQ13;57;DATE;7;;
MAXIMO;WORKORDER;WOEQ14;58;NUMBER;22;15;2
MAXIMO;WORKORDER;WOJP1;59;VARCHAR2;40;;
MAXIMO;WORKORDER;WOJP2;60;VARCHAR2;40;;
MAXIMO;WORKORDER;WOJP3;61;VARCHAR2;40;;
MAXIMO;WORKORDER;WOJP4;62;NUMBER;22;10;2
MAXIMO;WORKORDER;WOJP5;63;DATE;7;;
MAXIMO;WORKORDER;WOL1;64;VARCHAR2;40;;
MAXIMO;WORKORDER;WOL2;65;VARCHAR2;40;;
MAXIMO;WORKORDER;WOL3;66;NUMBER;22;10;2
MAXIMO;WORKORDER;WOL4;67;DATE;7;;
MAXIMO;WORKORDER;WOLABLNK;68;VARCHAR2;120;;
MAXIMO;WORKORDER;RESPONDBY;69;DATE;7;;
MAXIMO;WORKORDER;ASSETLOCPRIORITY;70;NUMBER;22;;
MAXIMO;WORKORDER;CALCPRIORITY;71;NUMBER;22;;
MAXIMO;WORKORDER;CHARGESTORE;72;NUMBER;22;;
MAXIMO;WORKORDER;FAILURECODE;73;VARCHAR2;32;;
MAXIMO;WORKORDER;WOLO1;74;VARCHAR2;40;;
MAXIMO;WORKORDER;WOLO2;75;VARCHAR2;40;;
MAXIMO;WORKORDER;WOLO3;76;VARCHAR2;40;;
MAXIMO;WORKORDER;WOLO4;77;VARCHAR2;40;;
MAXIMO;WORKORDER;WOLO5;78;VARCHAR2;40;;
MAXIMO;WORKORDER;WOLO6;79;NUMBER;22;10;2
MAXIMO;WORKORDER;WOLO7;80;DATE;7;;
MAXIMO;WORKORDER;WOLO8;81;NUMBER;22;15;2
MAXIMO;WORKORDER;WOLO9;82;VARCHAR2;40;;
MAXIMO;WORKORDER;WOLO10;83;NUMBER;22;;
MAXIMO;WORKORDER;GLACCOUNT;84;VARCHAR2;136;;
MAXIMO;WORKORDER;ESTSERVCOST;85;NUMBER;22;10;2
MAXIMO;WORKORDER;ACTSERVCOST;86;NUMBER;22;10;2
MAXIMO;WORKORDER;DISABLED;87;NUMBER;22;;
